"","Galega","Cobrancosa","Arbequina","CordovilTM","VerdealTM","Madural","Picual","CordovilSe","results_galega","results_cobrancosa","results_arbequina","results_picual","results_cordovilTM","results_cordovilSE","results_madural","results_verdeal","bio2","bio3","bio13","bio15","nffd_wgs84","eref_wgs84","OCD","pH","Sand","TRI","TWI"
"349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.68327713012695,44.7933731079102,171.184463500977,54.041130065918,353.714324951172,949.242004394531,438.652893066406,56.7621917724609,459.858734130859,26.0197219848633,8.98923683166504
"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45126533508301,44.8747978210449,176.282348632812,54.3462753295898,352.822875976562,933.668640136719,442.025695800781,55.5806121826172,493.571197509766,30.6589546203613,8.66994380950928
"351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0062313079834,42.0455513000488,130.326156616211,56.5590286254883,358.532104492188,1005.29058837891,401.929046630859,54.6140975952148,426.716217041016,30.3627109527588,8.62052059173584
"352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1192903518677,42.1445426940918,140.720626831055,56.0417327880859,356.314300537109,989.519897460938,410.702331542969,55.7634048461914,426.996795654297,24.7887706756592,9.16483879089355
"353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.56915855407715,40.4806976318359,160.098342895508,55.9773483276367,350.795379638672,944.087463378906,415.508544921875,54.5965347290039,472.922760009766,25.0085201263428,8.74328899383545
"354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.70068454742432,38.2211532592773,178.926986694336,55.4099540710449,339.993225097656,917.332458496094,433.5908203125,53.4334106445312,499.669097900391,43.207347869873,7.95401954650879
"355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6877470016479,44.803840637207,149.42610168457,53.6824836730957,357.636413574219,1033.48620605469,401.278594970703,57.1994171142578,455.301116943359,20.7360324859619,9.36556720733643
"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5574102401733,44.8906745910645,156.145294189453,54.1797561645508,357.691772460938,1030.36499023438,417.326446533203,57.6011276245117,490.355072021484,24.4862804412842,9.00582695007324
"357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.302077293396,44.9278450012207,161.225997924805,54.7049827575684,357.757904052734,1021.98022460938,398.001892089844,55.3875617980957,470.457672119141,22.3501625061035,9.16813659667969
"358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0586242675781,44.4904289245605,174.524078369141,55.2886848449707,356.078399658203,999.852416992188,423.170196533203,54.1610641479492,492.029327392578,19.0818557739258,9.30132389068604
"359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.06013965606689,40.7501945495605,204.364624023438,55.7744674682617,343.151123046875,907.471252441406,450.477142333984,52.9685516357422,513.30029296875,36.3360252380371,8.2780237197876
"360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.87047863006592,39.9615364074707,213.470138549805,55.8772087097168,336.551696777344,885.176391601562,457.781158447266,53.3508377075195,511.491455078125,30.622631072998,8.53157520294189
"361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4753379821777,42.2029151916504,134.390121459961,56.8623695373535,357.6533203125,1007.37438964844,408.891815185547,55.6876106262207,427.802490234375,17.6278915405273,9.54375553131104
"362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.93796730041504,40.989185333252,148.367889404297,56.5632820129395,353.652069091797,986.005676269531,419.988250732422,55.1893272399902,429.361602783203,21.9223957061768,9.24754524230957
"363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71374130249023,40.7303504943848,156.591857910156,56.5429611206055,352.594146728516,977.144653320312,381.484558105469,49.7407989501953,407.230560302734,26.8884124755859,8.73040580749512
"364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.78373336791992,37.8177947998047,184.458679199219,56.6538391113281,343.561218261719,911.081848144531,439.716186523438,52.5602912902832,508.594360351562,39.4453659057617,8.0072078704834
"365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57357025146484,41.1828804016113,173.101501464844,55.6178932189941,350.122924804688,983.036926269531,426.140655517578,54.556095123291,492.828552246094,42.623706817627,8.01860427856445
"366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4056510925293,44.1938972473145,167.608001708984,55.4848823547363,355.570831298828,1023.25354003906,410.057769775391,56.7272491455078,460.177398681641,20.6720275878906,9.1392765045166
"367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2972202301025,44.6255722045898,173.286056518555,55.8220100402832,356.301940917969,1023.36065673828,379.097747802734,51.885066986084,417.015228271484,19.3263092041016,9.37087726593018
"368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2125701904297,44.5432281494141,185.353530883789,56.1900100708008,355.143188476562,1008.04272460938,405.293792724609,51.1066207885742,478.685485839844,16.6314640045166,9.60447406768799
"369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1227407455444,44.3266983032227,199.783584594727,56.5648498535156,352.348510742188,981.591552734375,417.870666503906,50.8917427062988,558.277404785156,14.7438182830811,9.95664596557617
"370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.29569816589355,40.7725219726562,222.545989990234,56.8055305480957,345.763092041016,923.877319335938,456.569366455078,52.9945297241211,554.443603515625,23.7635040283203,9.07215976715088
"371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.97786235809326,40.1342277526855,144.128555297852,57.3124389648438,352.917449951172,979.225219726562,414.46435546875,55.0532341003418,431.932891845703,24.9487953186035,8.73594284057617
"372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.43707752227783,38.7456665039062,160.747940063477,57.1754913330078,347.298095703125,939.383422851562,428.236999511719,54.783863067627,447.418334960938,30.6870880126953,8.47006702423096
"373",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.38895130157471,39.0366592407227,164.035705566406,57.2588768005371,348.355316162109,961.587524414062,397.20947265625,51.3611373901367,429.257751464844,40.4067878723145,7.9745397567749
"374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25818157196045,38.7581787109375,179.229217529297,57.3331565856934,346.416717529297,929.859985351562,419.349029541016,52.9920425415039,477.393829345703,39.6368637084961,8.07098484039307
"375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.05782032012939,38.696475982666,190.791030883789,56.9643440246582,342.380828857422,920.158020019531,429.019409179688,51.4329719543457,523.421203613281,51.6018180847168,7.63897323608398
"376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1037216186523,42.8239440917969,181.331253051758,56.3737525939941,350.661468505859,990.03466796875,416.381500244141,53.9801254272461,496.287811279297,31.51930809021,8.75243949890137
"377",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2949323654175,43.8184967041016,190.370346069336,56.7832717895508,352.955017089844,1003.71130371094,416.971008300781,52.6927375793457,525.183349609375,14.5088901519775,9.84507083892822
"378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3490858078003,44.3514213562012,196.917572021484,57.0932350158691,353.956939697266,1009.50036621094,419.523590087891,51.9760513305664,544.072692871094,16.1775665283203,9.70035743713379
